"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"gene"
"FGFR2"	0.0946636419573721	-0.0741333443049877	0.387	0.477	1	"FGFR2"
"IFT80"	0.0946780342128165	0.0989225794238762	0.867	0.729	1	"IFT80"
"NME1-NME2"	0.0947382036718278	0.147860078687495	0.693	0.594	1	"NME1-NME2"
"LSMEM1"	0.0947794373846905	0.0446654845806425	0.16	0.09	1	"LSMEM1"
"AC010642.1"	0.0948539189752528	-0.149630458953972	0.507	0.6	1	"AC010642.1"
"MYDGF"	0.09492223928475	-0.0786882628450084	0.227	0.323	1	"MYDGF"
"NR1H2"	0.0949352807287292	-0.18598061699522	0.667	0.742	1	"NR1H2"
"ELAVL2"	0.0950969130903759	0.0798198324066391	0.387	0.258	1	"ELAVL2"
"PRSS8"	0.0951277366346271	-0.0530816697494933	0.053	0.123	1	"PRSS8"
"OCSTAMP"	0.0951390823387812	-0.0957825498045227	0.16	0.252	1	"OCSTAMP"
"TUBGCP3"	0.0951655494050132	0.152071731042697	0.787	0.748	1	"TUBGCP3"
"BDNF"	0.0951849123255131	0.0857617765547271	0.6	0.445	1	"BDNF"
"AC011530.4"	0.0951893673946203	-0.0516553680964186	0.107	0.2	1	"AC011530.4"
"UBE2L6"	0.0952166901016909	0.0821749641782122	0.533	0.413	1	"UBE2L6"
"GPA33"	0.0952274399749387	-0.181946715520666	0.8	0.813	1	"GPA33"
"ONECUT3"	0.0952461803057032	0.0697782463073665	0.267	0.174	1	"ONECUT3"
"MAK16"	0.095381016916363	0.10107165533425	0.693	0.542	1	"MAK16"
"DIRAS2"	0.0955130920463932	0.020604956537601	0.187	0.103	1	"DIRAS2"
"VASN"	0.0956148020291773	-0.0726378897110879	0.227	0.335	1	"VASN"
"RP11-195F19.5"	0.0956816064075557	-0.13158217438719	0.333	0.445	1	"RP11-195F19.5"
"VEGFA"	0.0957001733685766	0.0704301164087247	0.573	0.445	1	"VEGFA"
"BLM"	0.0958179171228489	0.180936401400585	0.773	0.684	1	"BLM"
"FAM21A"	0.0958862718077027	0.093972624068901	0.267	0.181	1	"FAM21A"
"ZNF816-ZNF321P"	0.0958892764005834	-0.143040650169083	0.653	0.697	1	"ZNF816-ZNF321P"
"DEDD2"	0.0959822515667736	-0.155119004492883	0.533	0.626	1	"DEDD2"
"CALCRL"	0.0960343634940075	0.108521653827991	0.613	0.465	1	"CALCRL"
"FURIN"	0.0960561071388664	0.0712098348901344	0.48	0.355	1	"FURIN"
"HHAT"	0.0960931348354325	-0.193825897491207	0.827	0.903	1	"HHAT"
"C2orf83"	0.0961162341489673	-0.167094229601513	0.067	0.142	1	"C2orf83"
"VEGFD"	0.0962235752506845	0.0717074737786524	0.24	0.148	1	"VEGFD"
"TIMP1"	0.0963355993593421	-0.0635911400916769	0.12	0.219	1	"TIMP1"
"CTSG"	0.0963544643505508	0.0443591501643987	0.16	0.084	1	"CTSG"
"ALDH6A1"	0.0965232918565254	0.119659487617771	0.827	0.723	1	"ALDH6A1"
"ZEB2"	0.0965952560643808	0.0414568788731673	0.973	0.955	1	"ZEB2"
"C19orf57"	0.0966573533797737	0.0618034591680605	0.373	0.265	1	"C19orf57"
"SLC18B1"	0.0967045209494376	0.113480576086814	0.373	0.277	1	"SLC18B1"
"ANKRD7"	0.0967370548305383	0.190830777262037	0.787	0.742	1	"ANKRD7"
"CD300LG"	0.0967831870826491	-0.116771377229259	0.093	0.174	1	"CD300LG"
"GABRA1"	0.0968115173743555	-0.0763091691943381	0.133	0.226	1	"GABRA1"
"DNASE1"	0.096847365499151	0.108095565154497	0.627	0.497	1	"DNASE1"
"TSGA10IP"	0.0968743882941906	-0.111738566018222	0.067	0.142	1	"TSGA10IP"
"DNAJB1"	0.0968851675308677	0.128227424754197	0.733	0.606	1	"DNAJB1"
"MOB1A"	0.096904740384797	0.132356581559679	0.733	0.639	1	"MOB1A"
"CSF3R"	0.0971749678399923	-0.153402081695885	0.187	0.284	1	"CSF3R"
"HSD17B7"	0.0972249408410016	-0.0696967610143045	0.133	0.219	1	"HSD17B7"
"BTF3"	0.097242128574386	0.0573815414701989	0.413	0.297	1	"BTF3"
"LY86"	0.097320707760945	-0.202223559093527	0.573	0.684	1	"LY86"
"PCDHGB5"	0.0973502245084697	0.163166553924703	0.88	0.774	1	"PCDHGB5"
"COQ4"	0.0973985878044907	0.0716886744099	0.52	0.387	1	"COQ4"
"SPINK8"	0.0976373174785996	-0.0965577222481695	0.067	0.142	1	"SPINK8"
"MORN2"	0.0976857932560027	-0.0886933556514173	0.36	0.477	1	"MORN2"
"ALDOC"	0.0977349894292829	0.0870859725521434	0.32	0.219	1	"ALDOC"
"TPD52"	0.0977569134616396	-0.125269542979397	0.907	0.91	1	"TPD52"
"MID1"	0.0979369472343816	-0.130218627185575	0.493	0.594	1	"MID1"
"BARD1"	0.0979691238511658	-0.196563354288557	0.773	0.768	1	"BARD1"
"CEBPG"	0.0980008226557535	0.0829577946530697	0.533	0.413	1	"CEBPG"
"H1F0"	0.0980448309745852	0.101351606546237	0.253	0.168	1	"H1F0"
"THBS3"	0.0980578245797235	0.0631074913641819	0.493	0.361	1	"THBS3"
"PLPPR1"	0.0982355423480916	0.0915620341484999	0.56	0.445	1	"PLPPR1"
"ZNF331"	0.0982424389070018	0.0488852470513911	0.533	0.452	1	"ZNF331"
"MPST"	0.0984208502636738	-0.0853656265474065	0.08	0.155	1	"MPST"
"GPR62"	0.0984736064516859	-0.103965622338598	0.133	0.219	1	"GPR62"
"NEUROG1"	0.0984884480343688	0.0546478954843821	0.12	0.058	1	"NEUROG1"
"WDFY4"	0.0985983028435956	-0.274102050359413	0.773	0.806	1	"WDFY4"
"SLAMF9"	0.0986154149521091	-0.0833563408752456	0.04	0.103	1	"SLAMF9"
"TMEM35B"	0.0986661775257042	-0.082846819421443	0.133	0.226	1	"TMEM35B"
"C6orf120"	0.0987074473469153	0.176348258637769	0.533	0.452	1	"C6orf120"
"MTSS1"	0.0987309811884931	0.089406371068002	0.973	0.948	1	"MTSS1"
"PHACTR3"	0.098797561458567	-0.126737565790175	0.587	0.697	1	"PHACTR3"
"RP11-831H9.11"	0.0988778809297677	0.106324518116978	0.613	0.503	1	"RP11-831H9.11"
"S1PR5"	0.0989117868598367	0.0329800755026678	0.133	0.065	1	"S1PR5"
"ZIC2"	0.0990761261609426	0.0845250406781853	0.28	0.187	1	"ZIC2"
"MMP25"	0.0990918862884787	0.061618321963667	0.347	0.232	1	"MMP25"
"SPTLC2"	0.0991587902057531	0.11810436886712	0.96	0.948	1	"SPTLC2"
"MDM2"	0.0992076123893329	0.12416036161431	0.693	0.574	1	"MDM2"
"KCNQ3"	0.0993671622498579	-0.17099347601379	0.653	0.697	1	"KCNQ3"
"RPS20"	0.0994594633817053	0.120105855392697	0.68	0.561	1	"RPS20"
"TOR2A"	0.0997040222149526	0.0576039773423986	0.533	0.4	1	"TOR2A"
"SLC39A5"	0.0998862129928978	0.0805505924391829	0.187	0.11	1	"SLC39A5"
"TCF3"	0.0999532520346424	-0.158743912162254	0.453	0.574	1	"TCF3"
"TBC1D26"	0.100040724311022	-0.125029729770488	0.173	0.265	1	"TBC1D26"
"NRK"	0.100052410198965	0.0723542937475429	0.253	0.161	1	"NRK"
"PPP1R16B"	0.100146211498629	-0.067992423713205	0.707	0.8	1	"PPP1R16B"
"RRP36"	0.100208224065874	-0.151950972659992	0.2	0.297	1	"RRP36"
"PLAU"	0.10025637893093	0.115184933056257	0.48	0.374	1	"PLAU"
"LLGL1"	0.100326178824449	-0.143223773413878	0.267	0.368	1	"LLGL1"
"CNOT6L"	0.100463617978374	0.124200171021144	0.893	0.794	1	"CNOT6L"
"TMEM8B"	0.100504995631993	-0.0927969113465228	0.813	0.89	1	"TMEM8B"
"PHF24"	0.100549096481801	0.117423708804473	0.253	0.168	1	"PHF24"
"TNFAIP6"	0.100603541735538	0.0629895388198231	0.307	0.206	1	"TNFAIP6"
"ARC"	0.100682282342683	0.112561757069409	0.28	0.181	1	"ARC"
"MRPS22"	0.100703398352268	0.0931708694598679	0.907	0.884	1	"MRPS22"
"RFX8"	0.100791481025993	-0.233134187156197	0.56	0.652	1	"RFX8"
"TAF6"	0.100813265136463	0.128466593309781	0.44	0.335	1	"TAF6"
"PDRG1"	0.100935448823781	-0.0979077299730373	0.32	0.432	1	"PDRG1"
"TMEM120B"	0.100974363097248	0.0915900810487233	0.747	0.613	1	"TMEM120B"
"GOLGB1"	0.101028183145305	0.132837745230204	0.8	0.781	1	"GOLGB1"
"PCDHA4"	0.101129192212036	0.00453999391033039	0.453	0.361	1	"PCDHA4"
"ALDH3A2"	0.101144405366428	-0.159075931126226	0.24	0.323	1	"ALDH3A2"
"RAE1"	0.101183237825249	-0.102950246411227	0.253	0.381	1	"RAE1"
"DCHS1"	0.10119251825341	-0.107651649481798	0.347	0.452	1	"DCHS1"
"RPS6KA5"	0.101280320731597	-0.142751960480607	0.893	0.935	1	"RPS6KA5"
"FJX1"	0.101296080656107	-0.0826760279018177	0.147	0.245	1	"FJX1"
"SRGN"	0.101312245628001	0.0647260217235331	0.707	0.6	1	"SRGN"
"RAPGEFL1"	0.101424579840195	0.12887178293018	0.387	0.277	1	"RAPGEFL1"
"GPRIN3"	0.1014786860057	-0.190312527489648	0.693	0.774	1	"GPRIN3"
"FRRS1L"	0.101493569812828	0.107531532124117	0.413	0.31	1	"FRRS1L"
"DDX52"	0.101522625145204	-0.103856887004661	0.28	0.387	1	"DDX52"
"RP11-15K19.2"	0.101582567292306	0.179570407691177	0.667	0.594	1	"RP11-15K19.2"
"RP11-745O10.4"	0.101588180789258	0.0989229372680829	0.8	0.774	1	"RP11-745O10.4"
"MAGI3"	0.101591466852572	-0.150482938417783	0.64	0.703	1	"MAGI3"
"CSDC2"	0.101651332540212	-0.0990208361106849	0.133	0.219	1	"CSDC2"
"DCAF4"	0.101695591564565	0.151315733812114	0.547	0.419	1	"DCAF4"
"TECTB"	0.101742902695888	-0.0692872215083035	0.053	0.123	1	"TECTB"
"DUSP3"	0.101812650745853	-0.138606516685498	0.36	0.458	1	"DUSP3"
"TATDN3"	0.101875267979061	0.167602002307807	0.56	0.465	1	"TATDN3"
"SLC6A1"	0.101927735331451	-0.0579135753002332	0.133	0.232	1	"SLC6A1"
"RTCA"	0.10196898715552	0.15594497791645	0.627	0.51	1	"RTCA"
"LYZL1"	0.101971156344669	0.0957281983433209	0.267	0.181	1	"LYZL1"
"ZNF366"	0.101976121310574	-0.185772303504007	0.413	0.49	1	"ZNF366"
"PIK3C2A"	0.102015051968691	-0.163839034995257	0.76	0.806	1	"PIK3C2A"
"WDR38"	0.102053284408217	-0.0740383352422253	0.16	0.258	1	"WDR38"
"HIST1H2BG"	0.102073912330268	-0.161266102138507	0.6	0.658	1	"HIST1H2BG"
"NAA11"	0.102113479376866	-0.170052801962969	0.32	0.406	1	"NAA11"
"SRGAP2B"	0.102283289455338	-0.0831046901276996	0.147	0.239	1	"SRGAP2B"
"RNASE7"	0.10231623641482	-0.0663529179213113	0.067	0.142	1	"RNASE7"
"ZNF487"	0.102371295796302	0.156301117300537	0.853	0.697	1	"ZNF487"
"GHSR"	0.102414190522183	-0.0840187238692948	0.093	0.174	1	"GHSR"
"PI4KB"	0.102480818531109	-0.150331846041434	0.467	0.548	1	"PI4KB"
"ST13"	0.102480818531109	-0.126721397266384	0.44	0.561	1	"ST13"
"GRIPAP1"	0.102551543663057	-0.118806010288876	0.347	0.465	1	"GRIPAP1"
"PPP3R1"	0.102603758298712	0.155602736633724	0.92	0.858	1	"PPP3R1"
"ANKRD10"	0.102710336889884	0.145959080805786	0.76	0.665	1	"ANKRD10"
"NEURL1B"	0.102908252918099	-0.154831757938227	0.787	0.794	1	"NEURL1B"
"ZNF775"	0.103046530154647	-0.115795803761908	0.747	0.839	1	"ZNF775"
"ZACN"	0.103091950711169	0.0728085347019126	0.373	0.277	1	"ZACN"
"RSRC2"	0.103162881131836	-0.134947222323686	0.627	0.729	1	"RSRC2"
"LRG1"	0.103200704032275	0.0456986171651544	0.12	0.058	1	"LRG1"
"COG7"	0.103234334952365	-0.112318825367333	0.347	0.439	1	"COG7"
"TMEM216"	0.103270533854606	0.0793764198853907	0.253	0.161	1	"TMEM216"
"ZDHHC23"	0.103287867056825	-0.144810094269157	0.28	0.368	1	"ZDHHC23"
"C2orf76"	0.103377328425859	-0.159130640577069	0.76	0.781	1	"C2orf76"
"SEPT5"	0.103408631776176	-0.106837131924915	0.253	0.355	1	"SEPT5"
"RIDA"	0.103459516013929	0.112463980368916	0.547	0.439	1	"RIDA"
"MAN1B1"	0.103485755650567	0.057878231467212	0.493	0.368	1	"MAN1B1"
"GSX1"	0.103750825852293	-0.0772000388136166	0.133	0.226	1	"GSX1"
"TMEM63C"	0.103812057099818	-0.135840605123919	0.72	0.787	1	"TMEM63C"
"CWC15"	0.103842929595061	-0.142040372977845	0.427	0.523	1	"CWC15"
"RASSF10"	0.103861914373897	0.0659493564508668	0.2	0.123	1	"RASSF10"
"ASB2"	0.103872498453146	0.102320085711713	0.733	0.613	1	"ASB2"
"TRNAU1AP"	0.103924349242457	0.111294832340107	0.493	0.381	1	"TRNAU1AP"
"IKZF1"	0.103964509839797	0.133174207847863	0.96	0.91	1	"IKZF1"
"C4orf46"	0.104005628889687	-0.161230510121939	0.64	0.742	1	"C4orf46"
"RPS18"	0.104086018767608	0.0704324682101133	0.427	0.297	1	"RPS18"
"UFL1"	0.104103420081232	-0.192389611085366	0.56	0.613	1	"UFL1"
"IL13RA1"	0.104118528521675	-0.100728056904285	0.213	0.329	1	"IL13RA1"
"UTP20"	0.104140428256305	0.0982468955444062	0.587	0.49	1	"UTP20"
"SLC25A26"	0.104158329083757	0.158864090142404	0.853	0.755	1	"SLC25A26"
"BCL2L14"	0.104261154620986	0.140430308612392	0.693	0.555	1	"BCL2L14"
"TMED7-TICAM2"	0.104264996300606	-0.13676739308605	0.72	0.787	1	"TMED7-TICAM2"
"PTCH2"	0.104344982246139	0.0607242376239858	0.6	0.529	1	"PTCH2"
"MTMR6"	0.104452619398462	0.169306753474284	0.693	0.587	1	"MTMR6"
"LMNTD1"	0.104601280631928	0.157082903312361	0.613	0.529	1	"LMNTD1"
"SPTSSB"	0.104658321773119	-0.0821153698570025	0.187	0.284	1	"SPTSSB"
"PTF1A"	0.104709386782796	0.111700738859908	0.107	0.052	1	"PTF1A"
"ZNF451"	0.104747104710917	0.141799813756766	0.76	0.632	1	"ZNF451"
"WDR60"	0.104955056964127	0.110618146465931	0.733	0.639	1	"WDR60"
"MRPS28"	0.104960604507779	-0.0889177360465373	0.76	0.794	1	"MRPS28"
"SYN1"	0.105013739104421	-0.170870232773922	0.347	0.432	1	"SYN1"
"DDIAS"	0.105179030293508	0.339502698988371	0.747	0.684	1	"DDIAS"
"THNSL1"	0.105291763106517	-0.125672976431906	0.573	0.671	1	"THNSL1"
"CCSAP"	0.105376306793056	0.0392909589162583	0.533	0.368	1	"CCSAP"
"SLBP"	0.105450930717572	0.0340117675502379	0.693	0.529	1	"SLBP"
"ADORA2B"	0.10550327187048	-0.163962463444969	0.507	0.568	1	"ADORA2B"
"RAB36"	0.10551169477591	0.050007122436598	0.4	0.271	1	"RAB36"
"MED13L"	0.105579466295277	0.185990998475257	0.933	0.942	1	"MED13L"
"PTGER2"	0.105789174275755	0.135795993928885	0.627	0.523	1	"PTGER2"
"GRIK4"	0.105798292613048	0.118920942291619	0.96	0.923	1	"GRIK4"
"SLC4A7"	0.105912155226052	0.143727730156293	0.733	0.677	1	"SLC4A7"
"MED21"	0.105980248394188	-0.154944054167242	0.547	0.619	1	"MED21"
"C12orf4"	0.106025720755484	0.0430563194292182	0.493	0.368	1	"C12orf4"
"CERS6"	0.106060562644196	0.0471695257785281	0.933	0.968	1	"CERS6"
"ANO2"	0.106074476763501	0.139069825038815	0.853	0.794	1	"ANO2"
"MAPT"	0.106080017952014	0.103490920220963	0.6	0.471	1	"MAPT"
"MOGAT3"	0.10611300929636	0.0286375974785956	0.12	0.058	1	"MOGAT3"
"NTSR2"	0.106114764790665	-0.112649426816267	0.093	0.168	1	"NTSR2"
"GLYATL3"	0.106128757951199	-0.0922812880731519	0.16	0.084	1	"GLYATL3"
"ATG14"	0.106136914188192	0.149365174555576	0.573	0.465	1	"ATG14"
"FAM175A"	0.106144477952136	0.132107362454161	0.693	0.606	1	"FAM175A"
"TUBA4A"	0.10627554476371	-0.112196816852983	0.733	0.832	1	"TUBA4A"
"ZNF776"	0.106323463411163	-0.117993224054763	0.213	0.31	1	"ZNF776"
"TBXA2R"	0.106382506999313	0.0668035727739726	0.227	0.135	1	"TBXA2R"
"RALGDS"	0.106612198718294	-0.13701693627453	0.787	0.832	1	"RALGDS"
"KIF2C"	0.106773953852978	0.105720537294279	0.44	0.348	1	"KIF2C"
"NTMT1"	0.106782191140371	-0.204783149253114	0.467	0.523	1	"NTMT1"
"NXPH3"	0.106904946559665	-0.0922800803705633	0.133	0.219	1	"NXPH3"
"GORASP2"	0.107020028348348	-0.172566764794629	0.627	0.684	1	"GORASP2"
"ZNF677"	0.107040339777293	0.0502755100051599	0.173	0.097	1	"ZNF677"
"KCNJ3"	0.107071487564753	0.0829859525938902	0.48	0.368	1	"KCNJ3"
"NUDT7"	0.107071487564753	-0.126089298837085	0.347	0.432	1	"NUDT7"
"ADM2"	0.107098132622596	0.0359515516177989	0.12	0.058	1	"ADM2"
"C19orf81"	0.107099770404975	0.101694216923294	0.547	0.419	1	"C19orf81"
"ART1"	0.10715614551446	-0.0711587881940304	0.067	0.135	1	"ART1"
"PAPPA2"	0.107235265250884	0.0152667754034423	0.68	0.568	1	"PAPPA2"
"NAA25"	0.107235357569433	0.0134901271338335	0.667	0.574	1	"NAA25"
"ADGRF4"	0.107240311739193	0.112031295496939	0.253	0.161	1	"ADGRF4"
"QTRT1"	0.107240311739193	0.0549759845183868	0.253	0.161	1	"QTRT1"
"ALDH3B2"	0.107304319682067	0.0623030102911293	0.227	0.142	1	"ALDH3B2"
"ZNF215"	0.107355324502368	-0.0276447779825053	0.427	0.303	1	"ZNF215"
"SCAF1"	0.107374439684512	0.104369935623543	0.893	0.768	1	"SCAF1"
"EXOSC5"	0.107476362369923	0.127272440028986	0.467	0.348	1	"EXOSC5"
"GPR33"	0.10756994441307	-0.094700947080338	0.08	0.155	1	"GPR33"
"MFAP5"	0.107575760288064	0.0752243342051425	0.16	0.09	1	"MFAP5"
"RBM6"	0.107583330643313	-0.154341917352793	0.8	0.852	1	"RBM6"
"ZNF235"	0.107599268150411	0.0143648117233754	0.28	0.181	1	"ZNF235"
"C7orf33"	0.107622858286049	-0.109084043633492	0.093	0.168	1	"C7orf33"
"KSR1"	0.107661082378231	-0.137793198816475	0.853	0.903	1	"KSR1"
"KIAA1210"	0.107719992680743	-0.161781854844703	0.2	0.284	1	"KIAA1210"
"ABC13-47488600E17.1"	0.107827022658628	-0.0107687978907293	0.147	0.077	1	"ABC13-47488600E17.1"
"NFIB"	0.107829224203529	0.209415397869807	0.893	0.871	1	"NFIB"
"ECT2L"	0.107895241388817	0.0758969554585357	0.547	0.439	1	"ECT2L"
"FAM167B"	0.107983193031293	-0.04880592437022	0.04	0.103	1	"FAM167B"
"PPHLN1"	0.107987869179534	0.173715913376978	0.853	0.877	1	"PPHLN1"
"CRYBA1"	0.107998586609657	-0.0579881056934952	0.067	0.142	1	"CRYBA1"
"KLHL35"	0.108002157432711	0.103691352191676	0.493	0.381	1	"KLHL35"
"NPL"	0.10811923061044	-0.149963338402909	0.52	0.606	1	"NPL"
"TNRC6A"	0.108162922580675	-0.0341459765161659	0.573	0.703	1	"TNRC6A"
"ULK3"	0.108205434285154	0.0952117962704217	0.4	0.29	1	"ULK3"
"TRMT61A"	0.10823882534927	-0.0744416857270779	0.107	0.187	1	"TRMT61A"
"SPTSSA"	0.108261167798677	0.19071659332524	0.48	0.387	1	"SPTSSA"
"SNX10"	0.108304715882555	0.133772707226944	0.813	0.748	1	"SNX10"
"SLC22A24"	0.108378280642539	-0.122628941902587	0.08	0.148	1	"SLC22A24"
"HK1"	0.108465687368487	-0.146435480495988	0.787	0.832	1	"HK1"
"FOXK1"	0.108506550628723	0.124604837640488	0.893	0.832	1	"FOXK1"
"NDUFB8"	0.108565200511528	-0.108520837050327	0.173	0.252	1	"NDUFB8"
"SMG8"	0.108590113631691	0.107603139394665	0.253	0.161	1	"SMG8"
"ASTE1"	0.108664953634414	-0.110771804102128	0.493	0.606	1	"ASTE1"
"MDH1B"	0.108669377983869	-0.204217904822119	0.52	0.568	1	"MDH1B"
"METTL22"	0.108670624019018	0.111439533356409	0.693	0.561	1	"METTL22"
"DDN"	0.108852761190282	-0.0871004186599607	0.28	0.4	1	"DDN"
"F2RL1"	0.108923036733604	0.230420146112384	0.427	0.323	1	"F2RL1"
"ANKIB1"	0.108969203102306	-0.189274966803448	0.653	0.71	1	"ANKIB1"
"GDNF"	0.108971373144231	0.105762181180927	0.413	0.323	1	"GDNF"
"RNF168"	0.108985065071196	0.0915522238768095	0.68	0.542	1	"RNF168"
"PPID"	0.108997135699448	0.0916262373931868	0.427	0.31	1	"PPID"
"KLB"	0.109064741306564	0.0829414211658892	0.467	0.348	1	"KLB"
"SPICE1"	0.109176678944758	0.0976995046220682	0.707	0.581	1	"SPICE1"
"ARX"	0.10925266593206	0.0724467131343155	0.347	0.245	1	"ARX"
"SGMS1"	0.10929754131381	0.140801924199671	0.987	0.942	1	"SGMS1"
"OSMR"	0.109302128485119	-0.178131678886373	0.347	0.452	1	"OSMR"
"TM2D3"	0.109379487153985	-0.0975107646158657	0.48	0.581	1	"TM2D3"
"FBXL2"	0.1094042209215	-0.18820405831558	0.547	0.613	1	"FBXL2"
"HSP90AA1"	0.109451906234617	0.192742935234931	0.733	0.658	1	"HSP90AA1"
"ZNF18"	0.109537993859501	-0.0474319673632346	0.36	0.477	1	"ZNF18"
"PNMA1"	0.109540211847925	0.14306756255681	0.307	0.232	1	"PNMA1"
"CTD-3074O7.11"	0.109549614686256	-0.0721605388502214	0.147	0.245	1	"CTD-3074O7.11"
"PLIN5"	0.109667196528906	-0.0689935492455231	0.067	0.142	1	"PLIN5"
"PCDHA1"	0.109679518875975	0.00820965045182154	0.493	0.406	1	"PCDHA1"
"TRPV4"	0.109694283881242	0.156292874491203	0.467	0.368	1	"TRPV4"
"ASUN"	0.109763041460241	0.132935855620915	0.693	0.594	1	"ASUN"
"CCNL2"	0.109793310695244	0.0966156579376045	0.533	0.413	1	"CCNL2"
"ZBED8"	0.109887526953733	-0.11592848478758	0.267	0.355	1	"ZBED8"
"EOGT"	0.109993103688866	0.123232070702894	0.587	0.49	1	"EOGT"
"APOA2"	0.110097023034595	0.0560952218019338	0.12	0.058	1	"APOA2"
"ZNF879"	0.110189819311978	-0.0802102150416103	0.173	0.277	1	"ZNF879"
"POT1"	0.11021299152642	0.115161288939445	0.827	0.71	1	"POT1"
"ZNF79"	0.110397713183813	0.196205224771856	0.573	0.477	1	"ZNF79"
"CYR61"	0.110413949848674	0.0520824893757666	0.267	0.174	1	"CYR61"
"TMEM200C"	0.110576725489778	-0.1397599316763	0.213	0.303	1	"TMEM200C"
"PTGDR2"	0.110578942689926	-0.0476004836808806	0.093	0.174	1	"PTGDR2"
"LRRC75B"	0.1105918487999	-0.127906199839916	0.133	0.206	1	"LRRC75B"
"STARD7"	0.110607810553048	-0.0881916218595473	0.533	0.639	1	"STARD7"
"SMPD4"	0.110703261815826	-0.186296584984861	0.547	0.626	1	"SMPD4"
"BBS1"	0.110865297643672	-0.0697425092501073	0.147	0.245	1	"BBS1"
"AKR1B15"	0.111026076338208	0.0727113463978259	0.36	0.258	1	"AKR1B15"
"RP11-463D19.2"	0.111255496752998	-0.183241290793918	0.853	0.923	1	"RP11-463D19.2"
"ASB14"	0.111294665587387	0.0665552433247379	0.24	0.155	1	"ASB14"
"SPR"	0.111294665587387	0.0740896308822729	0.24	0.155	1	"SPR"
"NOTCH1"	0.111343587959435	-0.151891547996929	0.64	0.723	1	"NOTCH1"
"TACSTD2"	0.111345989812129	-0.0636969569951643	0.093	0.174	1	"TACSTD2"
"ARID4A"	0.111349007093085	-0.121552762382584	0.853	0.89	1	"ARID4A"
"FGFR1"	0.111366587354067	-0.198738239612441	0.573	0.632	1	"FGFR1"
"DIDO1"	0.111367681037784	-0.0922560099221346	0.8	0.813	1	"DIDO1"
"AP5S1"	0.111619540511583	-0.0975377501611245	0.373	0.471	1	"AP5S1"
"ERF"	0.111738391550075	-0.06365869817909	0.253	0.374	1	"ERF"
"GNA13"	0.111801517031148	0.122261370247465	0.693	0.6	1	"GNA13"
"TMTC4"	0.111840938958378	-0.138239141740535	0.707	0.729	1	"TMTC4"
"PLAC8"	0.111855553961234	-0.200870574383524	0.733	0.787	1	"PLAC8"
"NEDD4"	0.11191474593785	0.09873007313155	0.733	0.613	1	"NEDD4"
"PHACTR4"	0.111971662808168	0.186991246523874	0.813	0.768	1	"PHACTR4"
"TAS2R40"	0.111990956821623	0.0350667196104024	0.173	0.097	1	"TAS2R40"
"GABARAPL2"	0.112028403402152	-0.178951878521813	0.453	0.529	1	"GABARAPL2"
"PTPN3"	0.112039702292645	-0.166979223366112	0.587	0.671	1	"PTPN3"
"EFCAB9"	0.112126351018371	-0.0796532624910524	0.053	0.116	1	"EFCAB9"
"ZNF33A"	0.112604538785122	0.106663882152074	0.653	0.529	1	"ZNF33A"
"HSPB7"	0.112627483560297	0.0506138179515051	0.133	0.071	1	"HSPB7"
"F2RL3"	0.112664341508379	0.0784222947966038	0.213	0.135	1	"F2RL3"
"EVA1C"	0.112671230219949	0.137087784212167	0.68	0.561	1	"EVA1C"
"SUSD1"	0.112694878086972	-0.245072372590964	0.733	0.748	1	"SUSD1"
"CTSS"	0.112697232038297	0.0795283119488447	0.467	0.335	1	"CTSS"
"MCIDAS"	0.112819154555175	0.0771166955634058	0.387	0.258	1	"MCIDAS"
"TNFRSF10C"	0.112873594003055	0.112128340591264	0.44	0.329	1	"TNFRSF10C"
"IL13"	0.112892677126921	0.0453118842862411	0.2	0.123	1	"IL13"
"TNFAIP8L1"	0.112907626170492	-0.133848643575462	0.347	0.419	1	"TNFAIP8L1"
"ONECUT1"	0.112910092307307	0.0854677303928755	0.533	0.413	1	"ONECUT1"
"NASP"	0.112924784888465	-0.146548600594787	0.747	0.723	1	"NASP"
"DUSP9"	0.113035207271238	-0.0785055557238933	0.093	0.168	1	"DUSP9"
"ATP6V0E1"	0.113039472034944	-0.154007174216054	0.653	0.716	1	"ATP6V0E1"
"ANKRD34A"	0.113188095055924	0.059521426034272	0.507	0.381	1	"ANKRD34A"
"AC023283.1"	0.113200580809947	0.0872342636455772	0.333	0.232	1	"AC023283.1"
"SLC17A5"	0.113302618052473	0.115647050415046	0.84	0.748	1	"SLC17A5"
"PTPRA"	0.113338934555033	-0.0996790691148367	0.693	0.755	1	"PTPRA"
"AGL"	0.113560461752224	0.0753492218367784	0.52	0.406	1	"AGL"
"TIMM10"	0.113564078939867	0.186908353052052	0.56	0.477	1	"TIMM10"
"ZBTB21"	0.113564078939867	0.0908443609150238	0.587	0.465	1	"ZBTB21"
"MKL1"	0.113598124904646	0.160717742874579	0.92	0.877	1	"MKL1"
"HYAL2"	0.113764118229418	-0.0888909590005081	0.28	0.368	1	"HYAL2"
"HEMGN"	0.113770563138313	0.240335709715285	0.653	0.619	1	"HEMGN"
"PAICS"	0.113770841383654	0.114764729085594	0.88	0.774	1	"PAICS"
"IMPDH1"	0.113804189529755	0.118675428560116	0.613	0.503	1	"IMPDH1"
"KIF9"	0.11388270230212	-0.169107719063681	0.507	0.594	1	"KIF9"
